Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[0]	DS_Pr[1]	DS_Pr[2]	DS_Pr[3]	MV_Pr[0]	MV_Pr[1]	MV_Pr[2]	MV_Pr[3]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
546	3	2	3	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.2222	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	10.13%
547	1	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
548	0	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.1111	0.5556	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-1.61%	-4.84%
549	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.4444	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
55	1	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
550	1	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.1111	0.2222	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.8889	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-19.82%
551	0	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.5556	0.1111	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-1.62%	-4.84%
552	2	2	3	2	1	0.2462	0.2429	0.2582	0.2528	0.0000	0.3333	0.3333	0.3333	0.7499	0.6667	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	10.13%	0.00%	10.13%	100.00%	-34.80%	100.00%	-34.80%	0.00%	10.13%
553	3	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.5556	0.1111	0.2222	0.1111	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.8889	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-19.82%
554	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.4444	0.1111	0.3333	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
555	2	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.0000	0.2222	0.2222	0.5556	0.7499	0.5926	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	40.09%	-1.08%	20.12%	0.00%	40.09%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
556	0	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.1111	0.2222	0.5556	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.8889	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-1.62%	-19.82%
557	0	2	3	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.1111	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	100.00%	-1.61%	10.13%
558	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.4444	0.3333	0.1111	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
559	2	2	2	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.1111	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	0.0000	0.0000	1.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	100.00%	-34.80%	100.00%	-34.80%	0.00%	10.13%
56	2	2	3	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.3333	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	0.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	100.00%	-34.80%	100.00%	100.00%	0.00%	10.13%
560	3	2	3	2	1	0.2462	0.2429	0.2582	0.2528	0.0000	0.3333	0.3333	0.3333	0.7499	0.6667	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	1.0000	0.7472	0.6667	0.00%	10.13%	-1.08%	10.13%	0.00%	10.13%	-34.80%	100.00%	-34.80%	-34.80%	-0.73%	10.13%
561	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.6667	0.1111	0.1111	0.7499	0.5185	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.3333	0.00%	55.07%	-1.08%	30.10%	0.00%	55.07%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	55.07%
562	0	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.0000	0.2222	0.4444	0.3333	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	1.0000	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-1.62%	-34.80%
563	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.3333	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	1.0000	0.7472	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	10.13%
564	2	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
565	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.6667	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	10.13%
566	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.4444	0.1111	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	100.00%	100.00%	100.00%	100.00%	0.00%	25.11%
567	3	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.2222	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	1.0000	0.7472	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	100.00%	-34.80%	-34.80%	-0.73%	10.13%
568	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.5556	0.2222	0.0000	0.7499	0.5926	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.4444	0.00%	40.09%	-1.08%	20.12%	0.00%	40.09%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	40.09%
569	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.2222	0.3333	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.6667	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	10.13%
57	1	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.0000	0.2222	0.4444	0.3333	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
570	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.3333	0.4444	0.0000	0.2222	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
571	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.3333	0.1111	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	10.13%
572	2	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	100.00%	100.00%	100.00%	-34.80%	0.00%	10.13%
573	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.7778	0.1111	0.0000	0.1111	0.7499	0.3704	0.7418	0.2222	0.7418	0.2222	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.2222	0.00%	70.04%	-1.08%	50.07%	0.00%	70.04%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	70.04%
574	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.0000	0.3333	0.4444	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.5556	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	25.11%
575	2	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.0000	0.3333	0.5556	0.7499	0.5679	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.6667	0.00%	40.09%	-1.08%	23.45%	0.00%	40.09%	100.00%	-34.80%	100.00%	-34.80%	0.00%	10.13%
576	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.5556	0.1111	0.2222	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.4444	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	40.09%
577	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.0000	0.4444	0.1111	0.7499	0.5926	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	20.12%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	100.00%	-1.62%	25.11%
578	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.4444	0.1111	0.3333	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
579	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.1111	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	25.11%
58	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.1111	0.6667	0.1111	0.7499	0.5185	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.3333	0.00%	55.07%	-1.08%	30.10%	0.00%	55.07%	100.00%	100.00%	100.00%	100.00%	0.00%	55.07%
580	2	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.4444	0.3333	0.1111	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.6667	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	10.13%
581	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.2222	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	25.11%
582	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.1111	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	100.00%	-1.61%	10.13%
583	2	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.3333	0.3333	0.0000	0.7499	0.6667	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	10.13%	0.00%	10.13%	100.00%	100.00%	100.00%	-34.80%	0.00%	10.13%
584	1	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.3333	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
59	3	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3750	0.2500	0.3750	0.0000	0.7499	0.6563	0.7418	0.6250	0.7418	0.6250	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	1.0000	0.00%	15.75%	-1.08%	11.54%	0.00%	15.75%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-34.80%
6	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.3333	0.0000	0.5556	0.1111	0.7499	0.5679	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.8889	0.00%	40.09%	-1.08%	23.45%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-19.82%
60	0	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.1111	0.5556	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-1.61%	-4.84%
61	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.3333	0.1111	0.4444	0.1111	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	100.00%	100.00%	100.00%	100.00%	0.00%	25.11%
62	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.1111	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	0.0000	0.7571	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	100.00%	-2.06%	10.13%
63	3	2	2	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.3333	0.1111	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.8889	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-19.82%
64	0	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.1111	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-1.61%	-4.84%
65	2	2	2	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.0000	0.4444	0.1111	0.7499	0.5926	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.5556	0.00%	25.11%	-1.08%	20.12%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	25.11%
66	1	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.3333	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
67	3	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
68	0	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.6667	0.2222	0.0000	0.7499	0.4938	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.8889	0.00%	55.07%	-1.08%	33.43%	0.00%	55.07%	-34.80%	-34.80%	-34.80%	-34.80%	-1.61%	-19.82%
69	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.4444	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	100.00%	100.00%	100.00%	100.00%	0.00%	25.11%
7	0	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.1111	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-1.62%	-4.84%
70	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.1111	0.3333	0.1111	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	25.11%
71	1	2	2	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.3333	0.1111	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	10.13%
72	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.4444	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
73	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.1111	0.3333	0.4444	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	25.11%
74	0	2	3	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.0000	0.1111	0.4444	0.7499	0.5926	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	20.12%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	25.11%
75	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.3333	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	100.00%	100.00%	100.00%	100.00%	0.00%	10.13%
76	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.6667	0.1111	0.1111	0.7499	0.5185	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.3333	0.00%	55.07%	-1.08%	30.10%	0.00%	55.07%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	55.07%
77	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.4444	0.1111	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	100.00%	100.00%	100.00%	100.00%	0.00%	25.11%
78	3	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.6667	0.2222	0.0000	0.1111	0.7499	0.4938	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.8889	0.00%	55.07%	-1.08%	33.43%	0.00%	55.07%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-19.82%
79	0	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.3333	0.1111	0.1111	0.4444	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.6667	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-1.62%	10.13%
8	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.0000	0.6667	0.2222	0.7499	0.4938	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.3333	0.00%	55.07%	-1.08%	33.43%	0.00%	55.07%	100.00%	100.00%	100.00%	100.00%	0.00%	55.07%
80	1	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.1111	0.4444	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.6667	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	10.13%
81	1	2	2	2	1	0.2462	0.2429	0.2582	0.2528	0.0000	0.4444	0.4444	0.1111	0.7499	0.5926	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	20.12%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
82	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.1111	0.4444	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	25.11%
83	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.1111	0.6667	0.1111	0.7499	0.5185	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.3333	0.00%	55.07%	-1.08%	30.10%	0.00%	55.07%	100.00%	100.00%	100.00%	100.00%	0.00%	55.07%
84	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.6667	0.2222	0.1111	0.0000	0.7499	0.4938	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.3333	0.00%	55.07%	-1.08%	33.43%	0.00%	55.07%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	55.07%
